datetime,OZONE_BRINGELLY,OZONE_CAMDEN,OZONE_CAMPBELLTOWN_WEST,OZONE_LIVERPOOL,forecast_hours
2023-04-19 14:00:00+10:00,3.4097,3.458563,3.0292,3.2617,-3
2023-04-19 15:00:00+10:00,3.4362,3.619763,3.0228,3.448,-2
2023-04-19 16:00:00+10:00,3.1838,3.565963,2.2928,2.8295,-1
2023-04-19 17:00:00+10:00,2.0915,2.679863,1.2775,1.7595,0
2023-04-19 18:00:00+10:00,0.840296626,0.996141076,0.65669322,0.462686777,1
2023-04-19 19:00:00+10:00,0.643192291,0.780568719,0.45446974,0.371497393,2
2023-04-19 20:00:00+10:00,0.495104074,0.628841043,0.331711054,0.321008861,3
2023-04-19 21:00:00+10:00,0.423519909,0.520338058,0.274147987,0.274024367,4
2023-04-19 22:00:00+10:00,0.417644322,0.474665344,0.285184324,0.270455897,5
2023-04-19 23:00:00+10:00,0.404121995,0.445496082,0.292786062,0.291038632,6
2023-04-20 00:00:00+10:00,0.407530725,0.431583226,0.31341809,0.282593846,7
2023-04-20 01:00:00+10:00,0.367425978,0.391481161,0.279949129,0.250916123,8
2023-04-20 02:00:00+10:00,0.310737431,0.361872971,0.228732526,0.199221849,9
2023-04-20 03:00:00+10:00,0.262603462,0.3333745,0.199542046,0.171306372,10
2023-04-20 04:00:00+10:00,0.263777018,0.331626654,0.178765714,0.163461089,11
2023-04-20 05:00:00+10:00,0.308461607,0.39260757,0.234683871,0.204612017,12
2023-04-20 06:00:00+10:00,0.43498069,0.510843635,0.360415578,0.307357371,13
2023-04-20 07:00:00+10:00,0.684900761,0.737470388,0.582005978,0.533610106,14
2023-04-20 08:00:00+10:00,1.099633574,1.12663281,0.997839451,0.927301764,15
2023-04-20 09:00:00+10:00,1.60008955,1.626112819,1.52517128,1.435584188,16
2023-04-20 10:00:00+10:00,2.04513979,2.066000938,1.928574562,1.862399697,17
2023-04-20 11:00:00+10:00,2.22972393,2.253144026,2.067670822,2.044023991,18
2023-04-20 12:00:00+10:00,2.274597406,2.303711414,2.092518806,2.082568407,19
2023-04-20 13:00:00+10:00,2.272975445,2.298885107,2.083442688,2.072796822,20
2023-04-20 14:00:00+10:00,2.197314262,2.22232914,1.971815228,1.952959776,21
2023-04-20 15:00:00+10:00,1.878154635,1.964517355,1.525948524,1.483688831,22
2023-04-20 16:00:00+10:00,1.276218891,1.542985916,0.908344924,0.861465394,23
2023-04-20 17:00:00+10:00,0.919384181,1.218901277,0.666071892,0.564024448,24
